record_id,waveform_file,station_code,origin_time,record_time,mag,split
train_001456,record_001456.npz,EHMH05,2009/12/16 14:12,2009/12/16 14:13,4.6,train
train_001457,record_001457.npz,EHMH05,2010/2/21 11:49,2010/2/21 11:49,4.5,train
train_001458,record_001458.npz,EHMH05,2010/4/17 5:35,2010/4/17 5:35,4.3,train
train_001459,record_001459.npz,EHMH05,2010/5/13 20:01,2010/5/13 20:01,4.7,train
train_001460,record_001460.npz,EHMH06,2000/1/13 8:02,2000/1/13 8:02,4.2,train
train_001461,record_001461.npz,EHMH06,2000/12/1 3:46,2000/12/1 3:46,4.1,train
train_001462,record_001462.npz,EHMH06,2001/1/9 13:37,2001/1/9 13:38,4.6,train
train_001463,record_001463.npz,EHMH06,2001/3/24 15:28,2001/3/24 15:28,6.4,train
train_001464,record_001464.npz,EHMH06,2001/3/24 15:48,2001/3/24 15:48,4.2,train
train_001465,record_001465.npz,EHMH06,2001/3/24 16:25,2001/3/24 16:25,4.2,train
train_001466,record_001466.npz,EHMH06,2001/3/24 17:02,2001/3/24 17:02,4.2,train
train_001467,record_001467.npz,EHMH06,2001/3/25 19:19,2001/3/25 19:19,4.4,train
train_001468,record_001468.npz,EHMH06,2001/3/26 5:41,2001/3/26 5:41,5,train
train_001469,record_001469.npz,EHMH06,2001/4/3 21:14,2001/4/3 21:15,4.4,train
train_001470,record_001470.npz,EHMH06,2001/4/25 23:40,2001/4/25 23:40,5.6,train
train_001471,record_001471.npz,EHMH06,2001/9/6 1:29,2001/9/6 1:29,4.3,train
train_001472,record_001472.npz,EHMH06,2002/3/25 22:58,2002/3/25 22:58,4.7,train
train_001473,record_001473.npz,EHMH06,2002/4/6 1:57,2002/4/6 1:57,4.5,train
train_001474,record_001474.npz,EHMH06,2002/10/13 19:06,2002/10/13 19:06,4.7,train
train_001475,record_001475.npz,EHMH06,2002/11/4 13:36,2002/11/4 13:36,5.7,train
train_001476,record_001476.npz,EHMH06,2003/3/26 4:08,2003/3/26 4:08,4.5,train
train_001477,record_001477.npz,EHMH06,2003/5/31 3:58,2003/5/31 3:58,4.5,train
train_001478,record_001478.npz,EHMH06,2004/4/20 22:26,2004/4/20 22:26,4.6,train
train_001479,record_001479.npz,EHMH06,2005/5/25 20:31,2005/5/25 20:31,4.6,train
train_001480,record_001480.npz,EHMH06,2005/9/4 19:06,2005/9/4 19:06,4.3,train
train_001481,record_001481.npz,EHMH06,2006/6/12 5:01,2006/6/12 5:01,6.2,train
train_001482,record_001482.npz,EHMH06,2006/9/26 7:03,2006/9/26 7:04,5.3,train
train_001483,record_001483.npz,EHMH06,2006/11/19 13:29,2006/11/19 13:29,4.2,train
train_001484,record_001484.npz,EHMH06,2007/4/26 9:03,2007/4/26 9:03,5.3,train
train_001485,record_001485.npz,EHMH06,2008/3/8 3:52,2008/3/8 3:52,4.1,train
train_001486,record_001486.npz,EHMH06,2009/1/25 2:33,2009/1/25 2:33,4.4,train
train_001487,record_001487.npz,EHMH06,2009/4/5 18:36,2009/4/5 18:37,5.6,train
train_001488,record_001488.npz,EHMH06,2009/6/14 19:17,2009/6/14 19:18,4.2,train
train_001489,record_001489.npz,EHMH07,2000/1/13 8:02,2000/1/13 8:02,4.2,train
train_001490,record_001490.npz,EHMH07,2000/9/7 14:51,2000/9/7 14:51,4.3,train
train_001491,record_001491.npz,EHMH07,2000/10/3 13:18,2000/10/3 13:18,4.2,train
train_001492,record_001492.npz,EHMH07,2001/3/24 15:28,2001/3/24 15:28,6.4,train
train_001493,record_001493.npz,EHMH07,2001/9/6 1:29,2001/9/6 1:29,4.3,train
train_001494,record_001494.npz,EHMH07,2002/3/25 22:58,2002/3/25 22:58,4.7,train
train_001495,record_001495.npz,EHMH07,2002/4/6 1:57,2002/4/6 1:57,4.5,train
train_001496,record_001496.npz,EHMH07,2002/5/6 18:45,2002/5/6 18:45,4.3,train
train_001497,record_001497.npz,EHMH07,2002/10/13 19:06,2002/10/13 19:06,4.7,train
train_001498,record_001498.npz,EHMH07,2002/11/4 13:36,2002/11/4 13:36,5.7,train
train_001499,record_001499.npz,EHMH07,2008/3/8 3:52,2008/3/8 3:52,4.1,train
train_001500,record_001500.npz,EHMH07,2009/1/25 2:33,2009/1/25 2:33,4.4,train
train_001501,record_001501.npz,EHMH07,2009/4/5 18:36,2009/4/5 18:37,5.6,train
train_001502,record_001502.npz,EHMH07,2009/6/14 19:17,2009/6/14 19:18,4.2,train
train_001503,record_001503.npz,EHMH07,2009/7/18 5:16,2009/7/18 5:16,4.3,train
train_001504,record_001504.npz,EHMH07,2009/8/5 12:51,2009/8/5 12:51,5,train
train_001505,record_001505.npz,EHMH07,2009/12/16 14:12,2009/12/16 14:13,4.6,train
train_001506,record_001506.npz,EHMH07,2010/2/21 11:49,2010/2/21 11:49,4.5,train
train_001507,record_001507.npz,EHMH07,2010/4/17 5:35,2010/4/17 5:35,4.3,train
train_001508,record_001508.npz,EHMH07,2010/5/13 20:01,2010/5/13 20:01,4.7,train
train_001509,record_001509.npz,EHMH07,2010/7/23 14:25,2010/7/23 14:25,4.4,train
train_001510,record_001510.npz,EHMH07,2010/8/10 21:24,2010/8/10 21:24,4.4,train
train_001511,record_001511.npz,EHMH07,2010/10/6 13:51,2010/10/6 13:51,4.5,train
train_001512,record_001512.npz,EHMH07,2011/1/16 20:33,2011/1/16 20:33,4.5,train
train_001513,record_001513.npz,EHMH08,2000/10/6 13:30,2000/10/6 13:30,7.3,train
train_001514,record_001514.npz,EHMH08,2001/1/9 13:37,2001/1/9 13:38,4.6,train
train_001515,record_001515.npz,EHMH08,2001/3/24 15:28,2001/3/24 15:28,6.4,train
train_001516,record_001516.npz,EHMH08,2001/3/24 15:48,2001/3/24 15:48,4.2,train
train_001517,record_001517.npz,EHMH08,2001/3/24 16:25,2001/3/24 16:25,4.2,train
train_001518,record_001518.npz,EHMH08,2001/3/24 17:02,2001/3/24 17:02,4.2,train
train_001519,record_001519.npz,EHMH08,2001/3/24 22:37,2001/3/24 22:37,4.1,train
train_001520,record_001520.npz,EHMH08,2001/3/25 19:19,2001/3/25 19:19,4.4,train
train_001521,record_001521.npz,EHMH08,2001/3/26 5:41,2001/3/26 5:41,5,train
train_001522,record_001522.npz,EHMH08,2001/4/3 21:14,2001/4/3 21:15,4.4,train
train_001523,record_001523.npz,EHMH08,2001/4/25 23:40,2001/4/25 23:40,5.6,train
train_001524,record_001524.npz,EHMH08,2001/5/9 19:48,2001/5/9 19:49,4.1,train
train_001525,record_001525.npz,EHMH08,2001/8/24 21:44,2001/8/24 21:44,4.3,train
train_001526,record_001526.npz,EHMH08,2001/9/6 1:29,2001/9/6 1:30,4.3,train
train_001527,record_001527.npz,EHMH08,2002/3/25 22:58,2002/3/25 22:58,4.7,train
train_001528,record_001528.npz,EHMH08,2002/4/6 1:57,2002/4/6 1:57,4.5,train
train_001529,record_001529.npz,EHMH08,2002/5/6 18:45,2002/5/6 18:45,4.3,train
train_001530,record_001530.npz,EHMH08,2002/9/25 14:45,2002/9/25 14:45,4.5,train
train_001531,record_001531.npz,EHMH08,2002/10/13 19:06,2002/10/13 19:06,4.7,train
train_001532,record_001532.npz,EHMH08,2002/10/13 20:17,2002/10/13 20:18,4.2,train
train_001533,record_001533.npz,EHMH08,2002/11/4 13:36,2002/11/4 13:36,5.7,train
train_001534,record_001534.npz,EHMH08,2005/5/25 20:31,2005/5/25 20:31,4.6,train
train_001535,record_001535.npz,EHMH08,2006/9/26 7:03,2006/9/26 7:04,5.3,train
train_001536,record_001536.npz,EHMH08,2007/4/26 9:03,2007/4/26 9:03,5.3,train
train_001537,record_001537.npz,EHMH08,2008/3/8 3:52,2008/3/8 3:52,4.1,train
train_001538,record_001538.npz,EHMH08,2009/1/25 2:33,2009/1/25 2:33,4.4,train
train_001539,record_001539.npz,EHMH08,2009/6/14 19:17,2009/6/14 19:18,4.2,train
train_001540,record_001540.npz,EHMH08,2009/7/18 5:16,2009/7/18 5:16,4.3,train
train_001541,record_001541.npz,EHMH08,2009/7/22 23:51,2009/7/22 23:51,4.6,train
train_001542,record_001542.npz,EHMH08,2009/8/5 12:51,2009/8/5 12:51,5,train
train_001543,record_001543.npz,EHMH09,2001/1/9 13:37,2001/1/9 13:37,4.6,train
train_001544,record_001544.npz,EHMH09,2001/3/24 15:28,2001/3/24 15:28,6.4,train
train_001545,record_001545.npz,EHMH09,2002/3/25 22:58,2002/3/25 22:58,4.7,train
train_001546,record_001546.npz,EHMH09,2002/4/6 1:57,2002/4/6 1:57,4.5,train
train_001547,record_001547.npz,EHMH09,2002/5/6 18:45,2002/5/6 18:45,4.3,train
train_001548,record_001548.npz,EHMH09,2002/9/25 14:45,2002/9/25 14:45,4.5,train
train_001549,record_001549.npz,EHMH09,2002/10/13 19:06,2002/10/13 19:06,4.7,train
train_001550,record_001550.npz,EHMH09,2002/10/13 20:17,2002/10/13 20:18,4.2,train
train_001551,record_001551.npz,EHMH09,2002/11/4 13:36,2002/11/4 13:36,5.7,train
train_001552,record_001552.npz,EHMH09,2004/4/20 22:26,2004/4/20 22:26,4.6,train
train_001553,record_001553.npz,EHMH09,2005/5/25 20:31,2005/5/25 20:31,4.6,train
train_001554,record_001554.npz,EHMH09,2006/6/12 5:01,2006/6/12 5:01,6.2,train
train_001555,record_001555.npz,EHMH09,2006/9/26 7:03,2006/9/26 7:04,5.3,train
train_001556,record_001556.npz,EHMH09,2006/11/19 13:29,2006/11/19 13:29,4.2,train
train_001557,record_001557.npz,EHMH09,2008/3/8 3:52,2008/3/8 3:52,4.1,train
train_001558,record_001558.npz,EHMH09,2008/5/20 14:41,2008/5/20 14:42,4.2,train
train_001559,record_001559.npz,EHMH09,2009/1/25 2:33,2009/1/25 2:33,4.4,train
train_001560,record_001560.npz,EHMH09,2009/4/5 18:36,2009/4/5 18:37,5.6,train
train_001561,record_001561.npz,EHMH09,2009/6/14 19:17,2009/6/14 19:18,4.2,train
train_001562,record_001562.npz,EHMH09,2009/6/25 23:04,2009/6/25 23:04,4.7,train
train_001563,record_001563.npz,EHMH09,2009/7/18 5:16,2009/7/18 5:16,4.3,train
train_001564,record_001564.npz,EHMH09,2009/8/5 12:51,2009/8/5 12:51,5,train
train_001565,record_001565.npz,EHMH09,2009/10/29 2:37,2009/10/29 2:37,4.7,train
train_001566,record_001566.npz,EHMH09,2009/12/16 14:12,2009/12/16 14:13,4.6,train
train_001567,record_001567.npz,EHMH09,2010/2/21 11:49,2010/2/21 11:49,4.5,train
train_001568,record_001568.npz,EHMH09,2010/4/17 5:35,2010/4/17 5:35,4.3,train
train_001569,record_001569.npz,EHMH09,2010/5/13 20:01,2010/5/13 20:01,4.7,train
train_001570,record_001570.npz,EHMH09,2010/7/23 14:25,2010/7/23 14:25,4.4,train
train_001571,record_001571.npz,EHMH09,2010/8/10 21:24,2010/8/10 21:24,4.4,train
train_001572,record_001572.npz,EHMH09,2010/10/6 13:51,2010/10/6 13:52,4.5,train
train_001573,record_001573.npz,EHMH10,2002/3/25 22:58,2002/3/25 22:58,4.7,train
train_001574,record_001574.npz,EHMH10,2002/9/16 10:10,2002/9/16 10:11,5.3,train
train_001575,record_001575.npz,EHMH10,2002/10/13 19:06,2002/10/13 19:06,4.7,train
train_001576,record_001576.npz,EHMH10,2002/10/23 6:22,2002/10/23 6:23,4.4,train
train_001577,record_001577.npz,EHMH10,2004/9/21 10:13,2004/9/21 10:13,4.2,train
train_001578,record_001578.npz,EHMH10,2005/5/27 3:17,2005/5/27 3:17,4.7,train
train_001579,record_001579.npz,EHMH10,2006/3/27 11:50,2006/3/27 11:51,5.5,train
train_001580,record_001580.npz,EHMH10,2006/5/8 12:45,2006/5/8 12:45,4.2,train
train_001581,record_001581.npz,EHMH10,2006/5/28 20:36,2006/5/28 20:37,4.3,train
train_001582,record_001582.npz,EHMH10,2006/9/26 7:03,2006/9/26 7:04,5.3,train
train_001583,record_001583.npz,EHMH10,2007/4/26 9:03,2007/4/26 9:03,5.3,train
train_001584,record_001584.npz,EHMH10,2008/3/8 3:52,2008/3/8 3:52,4.1,train
train_001585,record_001585.npz,EHMH10,2009/1/25 2:33,2009/1/25 2:34,4.4,train
train_001586,record_001586.npz,EHMH10,2009/6/14 19:17,2009/6/14 19:18,4.2,train
train_001587,record_001587.npz,EHMH10,2009/7/18 5:16,2009/7/18 5:17,4.3,train
train_001588,record_001588.npz,EHMH10,2010/2/21 11:49,2010/2/21 11:49,4.5,train
train_001589,record_001589.npz,EHMH10,2010/4/17 5:35,2010/4/17 5:35,4.3,train
train_001590,record_001590.npz,EHMH10,2010/5/13 20:01,2010/5/13 20:01,4.7,train
train_001591,record_001591.npz,EHMH10,2010/7/23 14:25,2010/7/23 14:25,4.4,train
train_001592,record_001592.npz,EHMH10,2010/10/6 13:51,2010/10/6 13:52,4.5,train
train_001593,record_001593.npz,EHMH10,2011/1/16 20:33,2011/1/16 20:33,4.5,train
train_001594,record_001594.npz,EHMH11,2002/3/25 22:58,2002/3/25 22:58,4.7,train
train_001595,record_001595.npz,EHMH11,2002/4/6 1:57,2002/4/6 1:57,4.5,train
train_001596,record_001596.npz,EHMH11,2002/10/13 19:06,2002/10/13 19:06,4.7,train
train_001597,record_001597.npz,EHMH11,2002/10/13 20:17,2002/10/13 20:18,4.2,train
train_001598,record_001598.npz,EHMH11,2004/4/20 22:26,2004/4/20 22:26,4.6,train
train_001599,record_001599.npz,EHMH11,2006/2/1 12:15,2006/2/1 12:15,4.3,train
train_001600,record_001600.npz,EHMH11,2006/6/12 5:01,2006/6/12 5:01,6.2,train
train_001601,record_001601.npz,EHMH11,2006/9/26 7:03,2006/9/26 7:04,5.3,train
train_001602,record_001602.npz,EHMH11,2007/4/26 9:03,2007/4/26 9:03,5.3,train
train_001603,record_001603.npz,EHMH11,2008/3/8 3:52,2008/3/8 3:52,4.1,train
train_001604,record_001604.npz,EHMH11,2009/1/25 2:33,2009/1/25 2:33,4.4,train
train_001605,record_001605.npz,EHMH11,2009/6/14 19:17,2009/6/14 19:18,4.2,train
train_001606,record_001606.npz,EHMH11,2009/6/25 23:04,2009/6/25 23:04,4.7,train
train_001607,record_001607.npz,EHMH11,2009/7/18 5:16,2009/7/18 5:16,4.3,train
train_001608,record_001608.npz,EHMH11,2009/7/22 23:51,2009/7/22 23:51,4.6,train
train_001609,record_001609.npz,EHMH11,2009/8/5 12:51,2009/8/5 12:51,5,train
train_001610,record_001610.npz,EHMH11,2009/10/29 2:37,2009/10/29 2:37,4.7,train
train_001611,record_001611.npz,EHMH11,2009/12/16 14:12,2009/12/16 14:13,4.6,train
train_001612,record_001612.npz,EHMH11,2010/2/21 11:49,2010/2/21 11:49,4.5,train
train_001613,record_001613.npz,EHMH11,2010/4/17 5:35,2010/4/17 5:35,4.3,train
train_001614,record_001614.npz,EHMH11,2010/5/13 20:01,2010/5/13 20:01,4.7,train
train_001615,record_001615.npz,EHMH11,2010/7/23 14:25,2010/7/23 14:25,4.4,train
train_001616,record_001616.npz,EHMH11,2010/8/10 21:24,2010/8/10 21:24,4.4,train
train_001617,record_001617.npz,EHMH11,2011/1/16 20:33,2011/1/16 20:33,4.5,train
train_001618,record_001618.npz,FKIH01,2000/6/7 6:16,2000/6/7 6:17,6.1,train
train_001619,record_001619.npz,FKIH01,2007/1/22 2:16,2007/1/22 2:16,4.5,train
train_001620,record_001620.npz,FKIH01,2007/3/25 9:42,2007/3/25 9:42,6.9,train
train_001621,record_001621.npz,FKIH01,2008/1/26 4:33,2008/1/26 4:34,4.8,train
train_001622,record_001622.npz,FKIH01,2008/8/8 4:35,2008/8/8 4:35,4.2,train
train_001623,record_001623.npz,FKIH01,2009/2/18 6:47,2009/2/18 6:47,5.2,train
train_001624,record_001624.npz,FKIH01,2011/2/27 2:19,2011/2/27 2:19,5,train
train_001625,record_001625.npz,FKIH01,2011/2/27 5:38,2011/2/27 5:38,5.5,train
train_001626,record_001626.npz,FKIH02,2000/6/7 6:16,2000/6/7 6:17,6.1,train
train_001627,record_001627.npz,FKIH02,2002/4/28 10:34,2002/4/28 10:35,4.3,train
train_001628,record_001628.npz,FKIH02,2002/7/16 20:09,2002/7/16 20:09,4.2,train
train_001629,record_001629.npz,FKIH02,2002/9/4 18:06,2002/9/4 18:06,4.1,train
train_001630,record_001630.npz,FKIH02,2002/11/17 13:48,2002/11/17 13:48,4.5,train
train_001631,record_001631.npz,FKIH02,1999/11/7 3:34,1999/11/7 3:34,4.8,train
train_001632,record_001632.npz,FKIH03,2000/6/7 6:16,2000/6/7 6:17,6.1,train
train_001633,record_001633.npz,FKIH03,2002/5/12 18:52,2002/5/12 18:53,4.1,train
train_001634,record_001634.npz,FKIH03,2002/7/6 6:58,2002/7/6 6:58,4.1,train
train_001635,record_001635.npz,FKIH03,2002/8/18 9:01,2002/8/18 9:01,4.5,train
train_001636,record_001636.npz,FKIH03,2002/9/4 18:06,2002/9/4 18:06,4.1,train
train_001637,record_001637.npz,FKIH03,2002/9/22 9:36,2002/9/22 9:36,4.2,train
train_001638,record_001638.npz,FKIH03,2002/11/17 13:48,2002/11/17 13:48,4.5,train
train_001639,record_001639.npz,FKIH03,2004/10/5 8:33,2004/10/5 8:33,4.8,train
train_001640,record_001640.npz,FKIH03,2007/3/25 9:42,2007/3/25 9:42,6.9,train
train_001641,record_001641.npz,FKIH03,2007/3/25 18:11,2007/3/25 18:12,5.3,train
train_001642,record_001642.npz,FKIH03,2007/4/15 12:19,2007/4/15 12:19,5.4,train
train_001643,record_001643.npz,FKIH03,2007/4/15 18:34,2007/4/15 18:35,4.6,train
train_001644,record_001644.npz,FKIH04,2000/4/28 11:42,2000/4/28 11:43,4.2,train
train_001645,record_001645.npz,FKIH04,2000/5/16 4:09,2000/5/16 4:09,4.3,train
train_001646,record_001646.npz,FKIH04,2001/8/25 22:21,2001/8/25 22:21,5.1,train
train_001647,record_001647.npz,FKIH04,2001/9/22 18:11,2001/9/22 18:11,4.2,train
train_001648,record_001648.npz,FKIH04,2002/4/28 10:34,2002/4/28 10:34,4.3,train
train_001649,record_001649.npz,FKIH04,2002/5/12 18:52,2002/5/12 18:53,4.1,train
train_001650,record_001650.npz,FKIH04,2002/7/16 20:09,2002/7/16 20:09,4.2,train
train_001651,record_001651.npz,FKIH04,2002/8/18 9:01,2002/8/18 9:01,4.5,train
train_001652,record_001652.npz,FKIH04,2002/9/4 18:06,2002/9/4 18:06,4.1,train
train_001653,record_001653.npz,FKIH04,2002/9/16 10:10,2002/9/16 10:11,5.3,train
train_001654,record_001654.npz,FKIH04,2002/11/19 18:36,2002/11/19 18:36,4.2,train
train_001655,record_001655.npz,FKIH04,2003/2/6 2:37,2003/2/6 2:37,4.5,train
train_001656,record_001656.npz,FKIH04,2007/1/22 2:16,2007/1/22 2:16,4.5,train
train_001657,record_001657.npz,FKIH04,2007/12/21 14:23,2007/12/21 14:23,4.5,train
train_001658,record_001658.npz,FKIH04,2008/4/20 1:00,2008/4/20 1:00,4.3,train
train_001659,record_001659.npz,FKIH04,2008/10/1 9:25,2008/10/1 9:25,4.4,train
train_001660,record_001660.npz,FKIH04,2009/2/18 6:47,2009/2/18 6:47,5.2,train
train_001661,record_001661.npz,FKIH04,2010/7/21 6:19,2010/7/21 6:19,5.1,train
train_001662,record_001662.npz,FKIH04,2011/2/27 5:38,2011/2/27 5:38,5.5,train
train_001663,record_001663.npz,FKIH05,2000/6/7 6:16,2000/6/7 6:17,6.1,train
train_001664,record_001664.npz,FKIH05,2000/10/31 1:43,2000/10/31 1:43,5.5,train
train_001665,record_001665.npz,FKIH05,2004/10/5 8:33,2004/10/5 8:34,4.8,train
train_001666,record_001666.npz,FKIH05,2006/2/16 23:10,2006/2/16 23:10,4.4,train
train_001667,record_001667.npz,FKIH05,2007/8/31 23:36,2007/8/31 23:37,4.4,train
train_001668,record_001668.npz,FKIH05,2008/3/17 7:00,2008/3/17 7:01,4.5,train
train_001669,record_001669.npz,FKIH05,2008/4/20 1:00,2008/4/20 1:00,4.3,train
train_001670,record_001670.npz,FKIH05,2008/8/8 4:35,2008/8/8 4:35,4.2,train
train_001671,record_001671.npz,FKIH05,2008/8/30 18:28,2008/8/30 18:28,4.2,train
train_001672,record_001672.npz,FKIH05,2008/10/1 9:25,2008/10/1 9:25,4.4,train
train_001673,record_001673.npz,FKIH05,1999/11/7 3:34,1999/11/7 3:34,4.8,train
train_001674,record_001674.npz,FKIH06,2000/5/16 4:09,2000/5/16 4:09,4.3,train
train_001675,record_001675.npz,FKIH06,2000/6/7 6:16,2000/6/7 6:17,6.1,train
train_001676,record_001676.npz,FKIH06,2000/10/6 13:30,2000/10/6 13:30,7.3,train
train_001677,record_001677.npz,FKIH06,2001/1/12 8:00,2001/1/12 8:00,5.4,train
train_001678,record_001678.npz,FKIH06,2001/8/25 22:21,2001/8/25 22:21,5.1,train
train_001679,record_001679.npz,FKIH06,2008/8/8 4:35,2008/8/8 4:35,4.2,train
train_001680,record_001680.npz,FKIH06,2008/8/30 18:28,2008/8/30 18:28,4.2,train
train_001681,record_001681.npz,FKIH06,2009/2/18 6:47,2009/2/18 6:47,5.2,train
train_001682,record_001682.npz,FKIH06,1999/11/7 3:34,1999/11/7 3:34,4.8,train
train_001683,record_001683.npz,FKIH06,1999/11/29 21:34,1999/11/29 21:34,4.7,train
train_001684,record_001684.npz,FKIH07,2000/6/5 9:54,2000/6/5 9:54,4.7,train
train_001685,record_001685.npz,FKIH07,2001/8/25 22:21,2001/8/25 22:21,5.1,train
train_001686,record_001686.npz,FKIH07,2002/4/28 10:34,2002/4/28 10:34,4.3,train
train_001687,record_001687.npz,FKIH07,2002/7/16 20:09,2002/7/16 20:09,4.2,train
train_001688,record_001688.npz,FKIH07,2002/8/18 9:01,2002/8/18 9:01,4.5,train
train_001689,record_001689.npz,FKIH07,2002/9/4 18:06,2002/9/4 18:06,4.1,train
train_001690,record_001690.npz,FKIH07,2002/9/16 10:10,2002/9/16 10:11,5.3,train
train_001691,record_001691.npz,FKIH07,2002/11/17 13:48,2002/11/17 13:48,4.5,train
train_001692,record_001692.npz,FKIH07,2002/11/19 18:36,2002/11/19 18:36,4.2,train
train_001693,record_001693.npz,FKIH07,2002/12/4 8:09,2002/12/4 8:10,4.2,train
train_001694,record_001694.npz,FKIH07,2003/2/6 2:37,2003/2/6 2:37,4.5,train
train_001695,record_001695.npz,FKIH07,2006/2/16 23:10,2006/2/16 23:11,4.4,train
train_001696,record_001696.npz,FKIH07,2007/1/22 2:16,2007/1/22 2:16,4.5,train
train_001697,record_001697.npz,FKIH07,2007/12/21 14:23,2007/12/21 14:23,4.5,train
train_001698,record_001698.npz,FKIH07,2007/12/21 16:01,2007/12/21 16:01,4.2,train
train_001699,record_001699.npz,FKIH07,2008/10/1 9:25,2008/10/1 9:25,4.4,train
train_001700,record_001700.npz,FKIH07,2009/2/18 6:47,2009/2/18 6:47,5.2,train
train_001701,record_001701.npz,FKIH07,2010/7/21 6:19,2010/7/21 6:19,5.1,train
train_001702,record_001702.npz,FKIH07,2011/2/21 15:46,2011/2/21 15:46,4.8,train
train_001703,record_001703.npz,FKIH07,2011/2/27 2:19,2011/2/27 2:19,5,train
train_001704,record_001704.npz,FKIH07,2011/2/27 5:38,2011/2/27 5:38,5.5,train
train_001705,record_001705.npz,FKOH01,2001/3/24 15:28,2001/3/24 15:28,6.4,train
train_001706,record_001706.npz,FKOH01,2001/4/3 21:14,2001/4/3 21:15,4.4,train
train_001707,record_001707.npz,FKOH01,2002/11/4 13:36,2002/11/4 13:36,5.7,train
train_001708,record_001708.npz,FKOH01,2005/4/20 6:11,2005/4/20 6:11,5.8,train
train_001709,record_001709.npz,FKOH02,1999/11/10 3:19,1999/11/10 3:19,4.1,train
train_001710,record_001710.npz,FKOH03,2000/2/28 19:30,2000/2/28 19:30,4.1,train
train_001711,record_001711.npz,FKOH03,2005/4/6 8:00,2005/4/6 8:00,4.1,train
train_001712,record_001712.npz,FKOH03,2005/4/20 6:11,2005/4/20 6:11,5.8,train
train_001713,record_001713.npz,FKOH03,2005/4/20 6:22,2005/4/20 6:22,4.7,train
train_001714,record_001714.npz,FKOH03,2005/4/20 9:09,2005/4/20 9:09,5.1,train
train_001715,record_001715.npz,FKOH03,2008/5/20 14:41,2008/5/20 14:42,4.2,train
train_001716,record_001716.npz,FKOH03,1999/11/10 3:19,1999/11/10 3:19,4.1,train
train_001717,record_001717.npz,FKOH04,2000/2/28 19:30,2000/2/28 19:30,4.1,train
train_001718,record_001718.npz,FKOH04,2000/4/2 21:25,2000/4/2 21:26,4.5,train
train_001719,record_001719.npz,FKOH04,2000/6/8 9:32,2000/6/8 9:33,4.8,train
train_001720,record_001720.npz,FKOH04,2005/4/20 6:11,2005/4/20 6:11,5.8,train
train_001721,record_001721.npz,FKOH04,2005/4/20 9:09,2005/4/20 9:09,5.1,train
train_001722,record_001722.npz,FKOH04,2008/5/20 14:41,2008/5/20 14:42,4.2,train
train_001723,record_001723.npz,FKOH04,2009/1/25 2:33,2009/1/25 2:33,4.4,train
train_001724,record_001724.npz,FKOH04,2009/7/18 5:16,2009/7/18 5:16,4.3,train
train_001725,record_001725.npz,FKOH04,2009/8/3 20:18,2009/8/3 20:18,4.7,train
train_001726,record_001726.npz,FKOH04,2010/5/13 20:01,2010/5/13 20:01,4.7,train
train_001727,record_001727.npz,FKOH04,1999/11/10 3:19,1999/11/10 3:19,4.1,train
train_001728,record_001728.npz,FKOH05,2001/3/24 15:28,2001/3/24 15:28,6.4,train
